0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67
0.6095515316;0.5555158097;0.5323191558;0.5361538754;0.5463077276;0.5531693755;0.5601791931;0.5816523523;0.582043567;0.5634783087;0.5391175779;0.5081285162;0.4874197818;0.4627795721;0.4622170929;0.4892842359;0.5391175779;0.6162894572;0.6323321221;0.6024684741;0.5534044666;0.4746431926;0.4636220113;0.5286411812;0.5712160022;0.5895927976;0.5720692855;0.2984960568;0.2017741291;0.0967741935;0.1435846275;0.1230994961;0.1220382738;0.1198876512;0.1312808113;0.4627795721;0.4471263315;0.3983577108;0.31024813;0.3376519583;0.3998243631;0.2922204989;0.3761904448;0.4172559136;0.4244418505;0.3603855318;0.3087772535;0.3490175001;0.2932203058;0.2473848653;0.2520725743;0.2424725222;0.2780796718;0.3282763296;0.3560280654;0.3713182075;0.3731527517;0.3735882201;0.3644233396;0.3403378685;0.2935528181;0.2931093846;0.2904345662;0.3219752383;0.3068757676;0.316166061;0.3090930306;SU
0.6201935182;0.5648362595;0.528;0.524167912;0.5461135413;0.5602856414;0.5765552879;0.605521263;0.6168306088;0.599733274;0.5556977596;0.52;0.4912026059;0.4709819529;0.4730835021;0.5084879546;0.5617116698;0.6449806199;0.6547304789;0.6297682113;0.5769991334;0.5103097099;0.5052049089;0.5591422002;0.6014382761;0.6224082262;0.599733274;0.328;0.216;0.112;0.144222051;0.1153776408;0.113137085;0.1114271062;0.1244507935;0.4864894655;0.4864236836;0.43671501;0.3398823326;0.3664314397;0.4243017794;0.3257483691;0.408;0.4512028369;0.4526897392;0.384666089;0.3376151655;0.3585749573;0.2977247051;0.2529822128;0.2659323222;0.2485155931;0.2858810942;0.3435345689;0.3705995143;0.3923263947;0.3940355314;0.3939543121;0.3866574712;0.3461329224;0.3066202863;0.3056795708;0.296432117;0.3268271715;0.3203997503;0.3215960199;0.3220931542;SU
0.5575342541;0.5141984053;0.4866666667;0.4835516748;0.4863012327;0.4812021982;0.4770744177;0.4848825746;0.4816637832;0.4714045208;0.4482063017;0.4333333333;0.4186751591;0.4073218765;0.4086291446;0.4394946593;0.4841028357;0.5575342541;0.5830570774;0.5614663342;0.5126402247;0.4419150245;0.4317406629;0.4964317118;0.5442221769;0.5582512377;0.5293182198;0.26;0.1733333333;0.0866666667;0.1294432523;0.1054092553;0.100884973;0.099107125;0.113137085;0.4123105626;0.3919750559;0.3457680661;0.262974439;0.2924228293;0.3508719298;0.2505992817;0.3328663395;0.3731547192;0.380058475;0.322765825;0.2690724809;0.3067391219;0.2496219364;0.2067741656;0.2159217965;0.2001110803;0.2298791953;0.2778488798;0.2943165341;0.3134042473;0.3151013946;0.3169297153;0.3160871891;0.2894439113;0.2509537363;0.2489087294;0.2467567403;0.2687419249;0.2536839679;0.2555169053;0.2573367875;SU
0.5495574791;0.4997634682;0.4765100671;0.47570591;0.4880445359;0.4936422966;0.5078102668;0.5291809057;0.5375834737;0.518649103;0.4811663981;0.455041476;0.4308912998;0.4100555804;0.4174582964;0.4448808972;0.4954638611;0.5742472644;0.5867015671;0.5612760947;0.515731529;0.450215029;0.4477068478;0.5098021212;0.541091124;0.5597894809;0.545939225;0.281959081;0.1880392715;0.0941991198;0.1303119989;0.1117001139;0.1082182248;0.1084261371;0.1187369531;0.4226056776;0.4161615033;0.369615297;0.2941557987;0.3102530022;0.3656948383;0.2701290174;0.352205148;0.3909936017;0.3996530183;0.337777974;0.2861611491;0.3145066984;0.2647393681;0.2270996552;0.2306421514;0.2218828893;0.2526379896;0.3063815359;0.332062198;0.3425449706;0.3506028963;0.3516291785;0.3393744129;0.3035011827;0.2719570415;0.270545562;0.2687917368;0.2916954874;0.2754949765;0.2831546726;0.2848991312;SU
0.6002514215;0.5330517055;0.4844754289;0.4733396965;0.4661401941;0.4791435735;0.5123348443;0.5361538754;0.5325023877;0.5266690925;0.4906116508;0.4574791808;0.4385347137;0.4342874844;0.4522604804;0.4998699102;0.5712160022;0.6158671965;0.6274276473;0.6024684741;0.5587842646;0.4872195957;0.4776481579;0.5381516329;0.5735453028;0.6000346851;0.5931669532;0.3146195033;0.2098324489;0.1051484259;0.127511196;0.1051484259;0.0971096337;0.0974439191;0.1146183097;0.4622170929;0.4534094451;0.4011235521;0.3173978815;0.3438549291;0.3993360775;0.3103529259;0.3932640432;0.4371235559;0.4449391685;0.3821083142;0.3225806452;0.3098285921;0.2531024972;0.2016129032;0.2102968518;0.1962181461;0.2456701002;0.304321972;0.3367840809;0.3563019683;0.3632614719;0.3606561254;0.3399554663;0.2932203058;0.2641667638;0.2666173428;0.2600728306;0.2885249003;0.2760845608;0.274667522;0.2720504483;SU
0.5995731815;0.5287872918;0.4802665926;0.4715251849;0.4749063065;0.5042539043;0.5402814082;0.5704734876;0.5764997832;0.5695752804;0.5231290472;0.4785310857;0.4482856232;0.4329618921;0.440290813;0.4983813801;0.5681689889;0.6226652391;0.6390492939;0.6225624467;0.5793789779;0.5116248626;0.5037459677;0.5693505072;0.6012254153;0.6234869686;0.6059438918;0.344;0.224;0.112;0.1264911064;0.1043072385;0.1043072385;0.0966643678;0.11892855;0.4808658857;0.481730215;0.4329618921;0.3436277055;0.3617734097;0.412989104;0.3372358225;0.4258074682;0.4659957081;0.4585193562;0.4019950248;0.3461329224;0.32;0.2649679226;0.209990476;0.2165917819;0.210447143;0.2510776772;0.3115894735;0.3571442286;0.3853310265;0.3843331888;0.3814079181;0.3595552809;0.3046309242;0.2716468295;0.2724701819;0.2738758843;0.3046309242;0.2897723244;0.296432117;0.2950254226;SU
0.5337498374;0.4771209956;0.4400505022;0.4187813007;0.4208985098;0.4195765061;0.4333333333;0.4496418328;0.4467164151;0.4382287581;0.4204230673;0.405517502;0.3969326839;0.3977715704;0.4071581729;0.4533823503;0.504424865;0.5422996302;0.556057551;0.5458937626;0.5040723052;0.4432706723;0.4432706723;0.4955356249;0.536863318;0.5480064882;0.5232802521;0.2734146221;0.18;0.0933333333;0.1109554465;0.0869226987;0.08;0.0835330939;0.1054092553;0.4020503009;0.3875851161;0.3420851096;0.2687419249;0.2928784352;0.3405877273;0.2683281573;0.3407181957;0.3790045441;0.3875851161;0.3305214735;0.2842534081;0.2646591099;0.2127074151;0.1686548085;0.1734614911;0.1634353423;0.2058046539;0.2534210374;0.2888290536;0.2952211977;0.3000740649;0.298142397;0.2836272985;0.2496219364;0.2134374746;0.2134374746;0.2159217965;0.2447674633;0.229104537;0.2267646847;0.226372358;SU
0.5386716157;0.4712346223;0.4364480668;0.4232446987;0.4247320089;0.4419859282;0.4742359954;0.4980932971;0.5034004454;0.4935966714;0.4593762405;0.4236701772;0.4076870483;0.397335842;0.4029082153;0.450014889;0.5053205499;0.5697982625;0.5828116199;0.5642774855;0.5242207942;0.4580506183;0.4462456432;0.4966442953;0.5282864068;0.5531520661;0.5413408008;0.288590604;0.1946308725;0.0939597315;0.1142911837;0.0990927722;0.1006711409;0.0960927588;0.1142911837;0.4177279549;0.412082723;0.369615297;0.291154523;0.3060873624;0.36079678;0.2821986046;0.3572840713;0.4026845638;0.3987503564;0.3464673691;0.2966716256;0.2886686331;0.2314220087;0.1889950046;0.1947465521;0.1908921162;0.2256071988;0.2797136374;0.3227064505;0.3372441484;0.3356375772;0.333213197;0.3165765481;0.270545562;0.2475045492;0.2417039343;0.2439299577;0.2732788332;0.2572317838;0.2551218498;0.2540603118;SU
0.6059130244;0.5458313309;0.5171361143;0.5078084352;0.5129057618;0.5340268752;0.5773314945;0.5966107012;0.6050537252;0.5820994333;0.5316467653;0.4790757013;0.4484335089;0.431357391;0.4357824544;0.4753278074;0.5381516329;0.610191369;0.6225890021;0.6024684741;0.5534044666;0.4905453653;0.4855481685;0.5381516329;0.5735453028;0.6000346851;0.5816523523;0.3064516129;0.2096774194;0.1048387097;0.1387471817;0.1096892783;0.1051484259;0.1048387097;0.1198876512;0.4681588798;0.4534094451;0.4011235521;0.3173978815;0.3438549291;0.3993360775;0.3030370037;0.3861716095;0.4307538826;0.4280275648;0.3765360494;0.316166061;0.3356234201;0.2641667638;0.2040179136;0.2102968518;0.2030593276;0.250130039;0.3245905129;0.3990102218;0.4366769797;0.4442077211;0.4428880715;0.405878372;0.3181142407;0.2660068146;0.2666173428;0.2672264762;0.3115033535;0.3482713368;0.3556625334;0.3463988967;SU
0.6133805442;0.5496309423;0.5086402268;0.4974571133;0.5177645458;0.5532281576;0.5961745025;0.6232154544;0.6292390066;0.6044622484;0.5554572696;0.5038870759;0.4585441605;0.4387571132;0.4436216948;0.4921998232;0.557385845;0.6330003049;0.64687273;0.6275831116;0.5816523523;0.5144251108;0.5092791421;0.568705652;0.6131154132;0.6243623178;0.610404499;0.3387096774;0.2258064516;0.1129032258;0.137333761;0.1120358386;0.1129032258;0.1081968376;0.1312808113;0.4847438364;0.485615136;0.4364535202;0.3463988967;0.3646909372;0.4277235679;0.3325085182;0.4255895097;0.47436907;0.4619355965;0.4049158132;0.3468679543;0.3513390469;0.2741935484;0.2171437422;0.2259504149;0.2214440358;0.2710925212;0.3463050089;0.4032258065;0.437346673;0.4436216948;0.4402369053;0.4106573244;0.3354295862;0.2799444348;0.2823732484;0.2851237021;0.3325085182;0.3491106584;0.3549303401;0.3513390469;SU
0.5457309064;0.4968344236;0.4674279505;0.4596617114;0.4604345773;0.4722522866;0.5011985634;0.5128135897;0.5220898177;0.5028363993;0.4638007235;0.4254148302;0.401386486;0.3967086812;0.3960920207;0.4275511665;0.4800925837;0.5471542541;0.5706915882;0.5517648452;0.514414446;0.4537742953;0.4447221355;0.5040723052;0.5400411507;0.5467073156;0.5186306757;0.2733333333;0.1866666667;0.0933333333;0.1146976702;0.0906764701;0.0869226987;0.0894427191;0.1041366623;0.4020503009;0.3926547819;0.3476907949;0.262974439;0.2879043051;0.3405877273;0.2564717875;0.334995854;0.3738686638;0.3832608627;0.3261219949;0.2791256189;0.2906697248;0.2163330765;0.1646545205;0.1671991494;0.1556349004;0.2092313977;0.2803965446;0.3427989369;0.3676350848;0.3738686638;0.3661208058;0.3441575866;0.2756003548;0.2216102685;0.2137495939;0.21499354;0.266166197;0.2945429605;0.2940143609;0.2943165341;SU
0.5502537179;0.4950545934;0.4631358792;0.450014889;0.4580014475;0.4812132019;0.5193867762;0.5583795817;0.5639181621;0.5439554877;0.4910348919;0.4470524157;0.4108786004;0.3927751648;0.3962005944;0.4314658567;0.4903464284;0.5701933795;0.5751877547;0.5583392466;0.5200801011;0.4634275571;0.4542488929;0.5051868259;0.537332051;0.5586215315;0.5413408008;0.288590604;0.1946308725;0.0939597315;0.1154674532;0.0967933228;0.0941991198;0.0960927588;0.1092538295;0.4271114786;0.4214850595;0.3754792142;0.291154523;0.3155076315;0.3654484132;0.2821986046;0.3632230638;0.4026845638;0.3987503564;0.3464673691;0.2980349438;0.3052769239;0.234803432;0.19101006;0.1950931792;0.1831858264;0.2293692281;0.297202548;0.3727703108;0.4102752138;0.4165942162;0.4159991199;0.3801881621;0.2913864879;0.2425410872;0.242448213;0.2430975876;0.2930051;0.3299529813;0.336173954;0.3290644476;SU
0.6026843352;0.551992418;0.5328076342;0.5306672218;0.5214568761;0.5018177157;0.4841397103;0.4909429437;0.4839381674;0.4796862051;0.456482958;0.4567678148;0.4616539284;0.4681588798;0.4849450445;0.517701737;0.5712160022;0.5969921137;0.5880464669;0.5412846514;0.4839381674;0.4146761333;0.4255895097;0.4747801945;0.5311572194;0.5730915485;0.5598888696;0.2662511939;0.1774193548;0.0887096774;0.1300364153;0.0919496311;0.0806451613;0.0919496311;0.1230994961;0.4322610737;0.393512029;0.3451763639;0.2795957391;0.3136879087;0.3665586509;0.2741935484;0.3356234201;0.382448571;0.4181900698;0.3542884296;0.2974046599;0.3141022918;0.2355335785;0.1812274601;0.185483871;0.1785156744;0.2214440358;0.2913289011;0.2704920941;0.2641667638;0.2661290323;0.2738375298;0.2890878763;0.2908820774;0.2193785566;0.2177419355;0.2171437422;0.2645357979;0.2093670159;0.2096774194;0.2193785566;AN
0.6133805442;0.5538743495;0.5161290323;0.5106819419;0.5103634623;0.5075522251;0.5052404873;0.5144251108;0.5161920324;0.5029181235;0.4813104294;0.4736144148;0.468852963;0.4746431926;0.4871528487;0.5286411812;0.5927282202;0.6175545071;0.6236848807;0.5753567413;0.5241935484;0.4636220113;0.465372195;0.5202706812;0.5735453028;0.6113094728;0.5987869284;0.2983870968;0.2016129032;0.0967741935;0.1300364153;0.0984399646;0.0887096774;0.0984399646;0.1342202982;0.4471263315;0.4166319791;0.3646909372;0.3070876252;0.3315291095;0.3884385348;0.2957600132;0.3624549202;0.4068386534;0.4394236363;0.3707046753;0.3211662541;0.3307434944;0.2484342226;0.196383801;0.2016129032;0.1938841174;0.235119028;0.3035730681;0.2923317574;0.2957600132;0.2983870968;0.2974046599;0.31024813;0.3035730681;0.2348422545;0.2338709677;0.2327559627;0.2840954025;0.2327559627;0.2338709677;0.2426065961;AN
0.6636464713;0.6063422173;0.5726374347;0.5633628773;0.5446385163;0.5137293003;0.4855481685;0.4852131921;0.4758747901;0.4719637061;0.4585441605;0.4760797466;0.4945725196;0.5064618861;0.5264220619;0.5610492623;0.6251950788;0.6338730198;0.6215958281;0.5615706567;0.4906116508;0.4244418505;0.4270387837;0.4882197054;0.5505176828;0.6054298187;0.6020365195;0.2823732484;0.1856591038;0.0971096337;0.1408407193;0.0912395847;0.0806451613;0.0857269824;0.1262296439;0.4631307747;0.4166319791;0.3665586509;0.2953198939;0.336494291;0.3919388026;0.2890878763;0.3581226341;0.4049158132;0.4484335089;0.3779153069;0.3195421412;0.3274829114;0.2458024299;0.1842525751;0.1776025447;0.1708840331;0.2242167544;0.296747895;0.2851237021;0.2738375298;0.2743121186;0.2836371838;0.2975139798;0.296747895;0.2142795203;0.2098324489;0.2116839476;0.2685617065;0.2116839476;0.2098324489;0.221884137;AN
0.5404664275;0.4950090984;0.4699903732;0.4692710364;0.4638647301;0.4556844348;0.4445770513;0.455783271;0.4497145119;0.4461951715;0.4304729587;0.4272169252;0.4263726221;0.4331329611;0.4367059996;0.4628440174;0.5111257118;0.5345585974;0.5322786593;0.4895649993;0.4388666503;0.3858330833;0.3883929207;0.4375303628;0.4869820116;0.5199068566;0.5133241121;0.2417039343;0.1610738255;0.0805369128;0.1209916535;0.091285037;0.0805369128;0.0875060726;0.1209916535;0.3839020039;0.3559578686;0.3114122888;0.2475955268;0.2800355174;0.3343602337;0.2431902139;0.3052769239;0.3422160747;0.3763778495;0.3188449267;0.2664353455;0.2895255652;0.2215781748;0.172026921;0.1746256622;0.16978672;0.2084862358;0.2708783365;0.2611419659;0.2606239978;0.261830996;0.2686241087;0.2731964086;0.2664353455;0.2102075136;0.2081619117;0.2083781838;0.2496788623;0.2083781838;0.2081619117;0.2102075136;AN
0.6059130244;0.5496309423;0.5161290323;0.5144251108;0.5052404873;0.4905453653;0.470238056;0.4733396965;0.4680199396;0.4590403055;0.4406798739;0.4409011914;0.4511806687;0.4561979233;0.4711361829;0.5153724293;0.5727509969;0.5807011622;0.5707034198;0.5233864755;0.4618651956;0.3990102218;0.4083544807;0.4568390012;0.5201456612;0.5617443473;0.5538743495;0.2581904934;0.1695467423;0.0806451613;0.1300364153;0.0919496311;0.0806451613;0.0919496311;0.1230994961;0.4274954284;0.3879359184;0.3376519583;0.2774943635;0.3079335983;0.3629032258;0.2671047607;0.3310383186;0.3710553894;0.405878372;0.3482713368;0.2974046599;0.3081447286;0.2306508007;0.1812274601;0.1774193548;0.1708840331;0.2147343057;0.2794794105;0.2671047607;0.2660068146;0.2661290323;0.2641667638;0.2851237021;0.2853517099;0.2193785566;0.2096774194;0.2093670159;0.2581904934;0.2093670159;0.2096774194;0.2093670159;AN
0.6062885848;0.5461291275;0.5081285162;0.5007798289;0.4951639172;0.4847438364;0.4872195957;0.5047253299;0.500260078;0.4951639172;0.4744376155;0.4627795721;0.4653023141;0.4733396965;0.4871528487;0.5286411812;0.5927282202;0.6054298187;0.6071461363;0.5642856672;0.513665998;0.4461069899;0.4587568598;0.5126520992;0.5735453028;0.6113094728;0.5987869284;0.2984960568;0.2016129032;0.0967741935;0.1262296439;0.0857269824;0.0806451613;0.0857269824;0.1262296439;0.4409011914;0.4107365025;0.3646909372;0.2960896734;0.3262891665;0.3770538622;0.2957600132;0.3624549202;0.4068386534;0.4394236363;0.3763632868;0.3274829114;0.3079335983;0.2306508007;0.1812274601;0.185483871;0.1812274601;0.2193785566;0.2908820774;0.2813348958;0.2816814387;0.2823732484;0.2878478758;0.2922204989;0.2808721737;0.2171437422;0.2177419355;0.2193785566;0.2645357979;0.2193785566;0.2177419355;0.2249407368;AN
0.6383715299;0.582881;0.5484463915;0.5379703252;0.5194575134;0.4855481685;0.4633413685;0.4655119255;0.4603136514;0.4616539284;0.4613016015;0.4774438747;0.4987627773;0.5212073752;0.5352433389;0.5712729274;0.6362284814;0.6113094728;0.5987869284;0.5391175779;0.4725833975;0.4068386534;0.4207483052;0.480769631;0.5436823803;0.5940434471;0.6071461363;0.2741935484;0.1774193548;0.0887096774;0.1262296439;0.0857269824;0.0730272995;0.0912395847;0.1408407193;0.4453044417;0.3993360775;0.3490175001;0.2840954025;0.3193385463;0.3741970245;0.2863754985;0.3564844533;0.3991731829;0.4484335089;0.3841453343;0.3250910382;0.3087772535;0.2242167544;0.1708840331;0.1695467423;0.1695467423;0.2230534949;0.3035730681;0.2795957391;0.2626854431;0.2581904934;0.256294332;0.2710925212;0.2851237021;0.2016129032;0.2017741291;0.206709768;0.273718754;0.206709768;0.2017741291;0.2016129032;AN
0.555467965;0.5030424081;0.4832214765;0.4785851406;0.4686947721;0.441578098;0.4304729587;0.4362416107;0.4362932339;0.4249970523;0.404080355;0.404080355;0.4112073472;0.4159991199;0.4314136558;0.4564251849;0.5101112662;0.5345585974;0.52280113;0.4802762594;0.4327167871;0.3727703108;0.3796546476;0.4266366463;0.4804637941;0.5168221022;0.5079876368;0.2419833071;0.1612135859;0.080816071;0.117401716;0.080816071;0.0738255034;0.0765218406;0.1082182248;0.3839020039;0.351180549;0.3060873624;0.2512972514;0.2800355174;0.3291328815;0.2401146821;0.3016403363;0.342873551;0.3706496986;0.3182793477;0.2672792987;0.2754132152;0.2107425298;0.1657595844;0.1612135859;0.1571100659;0.1973884721;0.2564425929;0.2431902139;0.2409573567;0.2416107383;0.2490466485;0.2555628559;0.2564425929;0.1973884721;0.1947465521;0.1889950046;0.2348993289;0.1889950046;0.1880392715;0.19101006;AN
0.5915749979;0.5283950726;0.4844754289;0.4714811607;0.4691996196;0.4561979233;0.4621467349;0.4793471323;0.4764211448;0.47436907;0.4608078912;0.4574791808;0.4618651956;0.4721703603;0.4951639172;0.540863956;0.608643944;0.5720692855;0.565954389;0.5214568761;0.470238056;0.4191221439;0.4322610737;0.4823227921;0.5381516329;0.5730915485;0.5766551981;0.2822580645;0.185483871;0.0967741935;0.1123257119;0.074351165;0.0650182076;0.0806451613;0.1251949572;0.4181900698;0.3821083142;0.3403378685;0.2890878763;0.3149294224;0.3596629536;0.2960896734;0.3468679543;0.3938424338;0.4347365152;0.3765360494;0.3262891665;0.2685617065;0.1889576534;0.137806512;0.137333761;0.1410714168;0.1938841174;0.2680769377;0.2960896734;0.3090930306;0.3068757676;0.3010992694;0.2890878763;0.2484342226;0.1761316909;0.1695467423;0.1768686468;0.2458024299;0.2473848653;0.2505197511;0.2452726827;DI
0.6062885848;0.5439215719;0.5000650322;0.4909429437;0.4882197054;0.4905453653;0.4977185201;0.5204581548;0.5244416286;0.520645561;0.4951639172;0.4791435735;0.468852963;0.466697945;0.4871528487;0.5436823803;0.6173438455;0.5934957901;0.5906948412;0.5561593435;0.5078084352;0.4428880715;0.4641827881;0.5100447839;0.5664138609;0.6048387097;0.5931669532;0.3064516129;0.2016129032;0.1048387097;0.1154662989;0.0857269824;0.081047384;0.0857269824;0.127511196;0.4347365152;0.3998243631;0.3534614032;0.3031442924;0.3325085182;0.3821083142;0.31024813;0.3668246908;0.412001283;0.4508201568;0.393512029;0.3451763639;0.2871692551;0.2081207726;0.1453851321;0.1453851321;0.1480448367;0.2056056255;0.2799444348;0.3245905129;0.3403378685;0.3390934845;0.3421484425;0.3219752383;0.2728858761;0.1916913601;0.1856591038;0.1916913601;0.2645357979;0.2780796718;0.2827185184;0.2784302662;DI
0.6528274373;0.5849415421;0.540863956;0.5187684528;0.5049185756;0.4909429437;0.4813104294;0.4909429437;0.4925300479;0.4845425447;0.4809725017;0.4811752868;0.4987627773;0.5121443971;0.5361538754;0.5918497784;0.6583332785;0.5920145856;0.5762038928;0.5233864755;0.4659308653;0.4033064435;0.4163196613;0.4777162329;0.5394190809;0.5940434471;0.5957925667;0.2741935484;0.1774193548;0.0887096774;0.1302862453;0.0857269824;0.0730272995;0.0971096337;0.137806512;0.4453044417;0.3938424338;0.3490175001;0.2840954025;0.3250910382;0.3728040107;0.2932203058;0.3501337636;0.4049158132;0.4484335089;0.3892747866;0.330940073;0.2853517099;0.2065523948;0.1453851321;0.1453851321;0.1480448367;0.2052890655;0.2853517099;0.3141022918;0.3267870902;0.3229836193;0.3261894906;0.314516129;0.2695286285;0.1916913601;0.1861838126;0.1842525751;0.2625616225;0.2626854431;0.2666173428;0.2625616225;DI
0.537332051;0.4803231499;0.4498647255;0.4427495974;0.438712671;0.4271114786;0.429582631;0.4411698907;0.4434103801;0.4436134999;0.4226056776;0.4135557182;0.4232979069;0.4358284052;0.4454374096;0.4862414949;0.5456503792;0.5183450501;0.5147261608;0.4753743911;0.4226056776;0.3751791909;0.3929471455;0.4352078614;0.4836873221;0.5209454596;0.522370167;0.255033557;0.1677852349;0.0872483221;0.1022251424;0.0713432605;0.0674488297;0.080816071;0.114684614;0.3815481988;0.341820982;0.3074089259;0.261400565;0.2861611491;0.3277614885;0.270545562;0.3183501;0.3562108593;0.3901863585;0.341820982;0.2956069201;0.2431902139;0.1732011799;0.1253794744;0.1282212965;0.132369684;0.1803359576;0.2469579798;0.270545562;0.2784223961;0.27590342;0.277206395;0.270545562;0.2270996552;0.1645322238;0.161632142;0.1683212913;0.2243057043;0.2270996552;0.2218828893;0.2251075145;DI
0.6211771746;0.5508719793;0.5096621068;0.4934535013;0.4833330343;0.4681588798;0.4633413685;0.4675333239;0.4680199396;0.466697945;0.4519008299;0.4534094451;0.4627795721;0.4791435735;0.497260968;0.5466052646;0.6241018521;0.5948093198;0.5834386209;0.5394190809;0.4852131921;0.4349608568;0.449447574;0.4898820177;0.5491574286;0.5844409978;0.5826578022;0.2983870968;0.2016129032;0.1048387097;0.1198876512;0.0798346366;0.0650182076;0.0806451613;0.127511196;0.4420796798;0.3993360775;0.3581226341;0.3001257107;0.3262891665;0.3770538622;0.3031442924;0.3646909372;0.4112112511;0.4461069899;0.382448571;0.3325085182;0.2739562541;0.1952212651;0.137806512;0.1453851321;0.1480448367;0.1942192674;0.2680769377;0.2851237021;0.2914405;0.2907702642;0.2943272192;0.2923317574;0.2581904934;0.1916913601;0.1856591038;0.1916913601;0.2405876434;0.221884137;0.2178912272;0.2230534949;DI
0.6023065274;0.5398409023;0.5081285162;0.5051761214;0.5034997187;0.5078084352;0.5123348443;0.5301154332;0.5244416286;0.520645561;0.4992840868;0.4847438364;0.4872195957;0.4872195957;0.5010395022;0.5432036813;0.6002514215;0.610404499;0.6097115539;0.5741686294;0.5229513818;0.4681588798;0.4813104294;0.5279025113;0.5807011622;0.6113094728;0.6044622484;0.314516129;0.2096774194;0.1048387097;0.1190711537;0.0919496311;0.081047384;0.0912395847;0.1302862453;0.4461069899;0.4172559136;0.3713182075;0.31024813;0.33880567;0.3879359184;0.3173978815;0.3847374336;0.4233678951;0.4567678148;0.3991731829;0.3451763639;0.2984960568;0.2147343057;0.1606843455;0.1614918096;0.1622952564;0.2178912272;0.2974046599;0.31024813;0.3190329104;0.3149294224;0.31024813;0.314516129;0.2795957391;0.2151881301;0.2183384898;0.2171437422;0.2774943635;0.2397753024;0.2344264815;0.238824079;DI
0.6456651258;0.5871056362;0.5493350441;0.5345746264;0.5193949093;0.4916048598;0.4744376155;0.4774438747;0.4760797466;0.4768986917;0.469753738;0.4811752868;0.5052404873;0.5223914432;0.5432635417;0.5967741935;0.665261483;0.6071461363;0.5940434471;0.5436823803;0.4882197054;0.4270387837;0.4414908288;0.4927280765;0.557385845;0.6061813056;0.6185015964;0.2983870968;0.1935483871;0.0967741935;0.127511196;0.0798346366;0.0730272995;0.0919496311;0.1351859243;0.4548415694;0.410578131;0.3564844533;0.3001257107;0.3368806222;0.3831281781;0.304321972;0.3741970245;0.4219830791;0.471067157;0.405878372;0.3482713368;0.2908820774;0.2065523948;0.1482643251;0.1534378838;0.1480448367;0.2052890655;0.2853517099;0.3070876252;0.3168852049;0.3149294224;0.3182164461;0.3103529259;0.274667522;0.1838992621;0.1856591038;0.1916913601;0.2625616225;0.2550223919;0.2585680571;0.254639571;DI
0.5342635987;0.4850821745;0.4497145119;0.4444250505;0.438712671;0.4271114786;0.4328728992;0.4427495974;0.4431563495;0.4416290974;0.4282699633;0.4230317989;0.4322481124;0.4436134999;0.4581489441;0.48813682;0.5444520997;0.52280113;0.5199068566;0.4836873221;0.4415270927;0.3883929207;0.4005536459;0.4478577348;0.4954638611;0.5262361284;0.526963181;0.2684563758;0.1744966443;0.0872483221;0.111093593;0.080816071;0.0738255034;0.0759309295;0.114684614;0.3909936017;0.3562108593;0.3183501;0.2672792987;0.2956069201;0.3372441484;0.2731964086;0.3238906983;0.366187191;0.394605761;0.341820982;0.2956069201;0.2569689895;0.1825700739;0.1358956828;0.1410993023;0.1381963777;0.1856284119;0.2519238172;0.2581930747;0.2637165464;0.2620889153;0.2648244249;0.2643988672;0.2403021985;0.1807102284;0.1813322965;0.1807102284;0.2295655218;0.1932373161;0.1950931792;0.1937029489;DI
0.5700192596;0.5125886639;0.4841397103;0.47436907;0.4787361961;0.4681588798;0.468852963;0.4934535013;0.4929919908;0.4947697307;0.4876198857;0.4863511704;0.5013639046;0.5171989918;0.5332346856;0.5638821325;0.6172384877;0.5566853179;0.5538743495;0.514614714;0.4627795721;0.4033064435;0.4231374072;0.4719637061;0.5271628063;0.5730915485;0.5712729274;0.2741935484;0.185483871;0.0887096774;0.1190711537;0.0806451613;0.081047384;0.0912395847;0.1302862453;0.414519267;0.3763632868;0.3274829114;0.2821428336;0.3087772535;0.3542884296;0.2890878763;0.3468679543;0.3938424338;0.4347365152;0.3765360494;0.3201521491;0.2758488932;0.2035391849;0.1530134352;0.1620947681;0.155124065;0.2116839476;0.2908820774;0.2890878763;0.2858071798;0.274667522;0.2771425851;0.2785470329;0.2550223919;0.1977040431;0.2022570355;0.206709768;0.2633036729;0.2171437422;0.2102968518;0.2073380666;DI
